beat_index,peak_time_s,rr_prev_s,rr_next_s,rr_baseline_s,prematurity_index,qrs_width_ms,pvc_score,morphology_score,is_pvc_candidate
387,230.56944444444446,0.48611111111111427,0.4583333333333144,0.5805555555557476,0.8373205741624079,41.666666666666664,0.4192002108899155,0.9947293432323643,0
388,231.02777777777777,0.4583333333333144,0.6388888888888857,0.5805555555557476,0.7894736842102326,108.33333333333333,0.6267960812593463,0.8201416011781941,1
389,231.66666666666666,0.6388888888888857,0.575000000000017,0.5805555555557476,1.1004784688991522,47.22222222222222,0.18990192882798013,0.9954102186111748,0
390,232.24166666666667,0.575000000000017,0.549999999999983,0.5805555555557476,0.9904306220092712,44.44444444444444,0.2799035710262048,0.9990814206260712,0
391,232.79166666666666,0.549999999999983,0.5472222222222456,0.5805555555557476,0.9473684210522889,44.44444444444444,0.3212060522864059,0.9990086214393035,0
392,233.3388888888889,0.5472222222222456,0.5361111111110972,0.5805555555557476,0.9425837320571447,41.666666666666664,0.3233849488369832,0.9919022322158386,0
393,233.875,0.5361111111110972,0.5583333333333371,0.5805555555557476,0.9234449760762257,47.22222222222222,0.34809389475102076,0.9981785250730588,0
394,234.43333333333334,0.5583333333333371,0.44722222222222285,0.5805555555557476,0.961722488037966,47.22222222222222,0.3115345990367168,0.9962126796262243,0
395,234.88055555555556,0.44722222222222285,0.7138888888888744,0.5805555555557476,0.7703349282294114,105.55555555555556,0.6297370391705941,0.8417886634353966,1
396,235.59444444444443,0.7138888888888744,0.5500000000000114,0.5805555555557476,1.2296650717699031,41.666666666666664,0.1088773128575199,0.9926204624948838,0
397,236.14444444444445,0.5500000000000114,0.4388888888888971,0.5805555555557476,0.9473684210523379,41.666666666666664,0.3185868614174328,0.9931210647103486,0
398,236.58333333333334,0.4388888888888971,0.6416666666666515,0.5805555555557476,0.7559808612437833,111.11111111111111,0.6532187533863808,0.8392668105874911,1
399,237.225,0.6416666666666515,0.5694444444444571,0.5805555555557476,1.1052631578943453,44.44444444444444,0.1828710128334315,0.9938811107379764,0
400,237.79444444444445,0.5694444444444571,0.5694444444444287,0.5805555555557476,0.9808612440188361,44.44444444444444,0.2890392923329055,0.9987755747260592,0
401,238.36388888888888,0.5694444444444287,0.5722222222222229,0.5805555555557476,0.9808612440187872,44.44444444444444,0.28897269248760304,0.9992195736950534,0
402,238.9361111111111,0.5722222222222229,0.5777777777777828,0.5805555555557476,0.9856459330140291,44.44444444444444,0.2844820562643156,0.9987943804772321,0
403,239.51388888888889,0.5777777777777828,0.5888888888889028,0.5805555555557476,0.9952153110044643,44.44444444444444,0.2758084301063476,0.9962888787536095,0
404,240.1027777777778,0.5888888888889028,0.4361111111111029,0.5805555555557476,1.0143540669853344,66.66666666666667,0.29946572639173424,0.9700023379469931,0
405,240.5388888888889,0.4361111111111029,0.8083333333333371,0.5805555555557476,0.7511961722485413,111.11111111111111,0.6613898590197382,0.804585374653422,1
406,241.34722222222223,0.8083333333333371,0.549999999999983,0.5805555555557476,1.3923444976072015,44.44444444444444,0.06745718457599664,0.9978367509242199,0
407,241.8972222222222,0.549999999999983,0.40555555555556566,0.5805555555557476,0.9473684210522889,97.22222222222223,0.45563117351398635,0.8516865956434204,0
408,242.30277777777778,0.40555555555556566,0.7222222222222285,0.5805555555557476,0.6985645933012218,97.22222222222223,0.644275215564421,0.8742783858418409,1
409,243.025,0.7222222222222285,0.5694444444444287,0.5805555555557476,1.2440191387555803,44.44444444444444,0.10586519323024517,0.9976457712431822,0
410,243.59444444444443,0.5694444444444287,0.4805555555555543,0.5805555555557476,0.9808612440187872,52.77777777777778,0.3018438796071382,0.9936980031845375,0
411,244.075,0.4805555555555543,0.6666666666666856,0.5805555555557476,0.8277511961719729,111.11111111111111,0.6050804458504263,0.8162897824553172,1
412,244.74166666666667,0.6666666666666856,0.5611111111111029,0.5805555555557476,1.1483253588513276,41.666666666666664,0.14987842218669598,0.9977167474989095,0
413,245.30277777777778,0.5611111111111029,0.5361111111111256,0.5805555555557476,0.966507177033159,38.888888888888886,0.296428787657297,0.9961068064634646,0
414,245.8388888888889,0.5361111111111256,0.5888888888888744,0.5805555555557476,0.9234449760762746,105.55555555555556,0.5047593777437263,0.8216969169822128,1
415,246.42777777777778,0.5888888888888744,0.5972222222222285,0.5805555555557476,1.0143540669852855,47.22222222222222,0.26154843341138473,0.9977407834825152,0
416,247.025,0.5972222222222285,0.5555555555555429,0.5805555555557476,1.0287081339709625,47.22222222222222,0.24848580886448024,0.9980846539336881,0
417,247.58055555555555,0.5555555555555429,0.6583333333333314,0.5805555555557476,0.9569377990427239,111.11111111111111,0.4878269749508081,0.8118901258367837,0
418,248.23888888888888,0.6583333333333314,0.5583333333333371,0.5805555555557476,1.1339712918656504,41.666666666666664,0.15912288459415833,0.9967764620114463,0
419,248.79722222222222,0.5583333333333371,0.42500000000001137,0.5805555555557476,0.961722488037966,72.22222222222223,0.3618242235769846,0.9661911908608413,0
420,249.22222222222223,0.42500000000001137,0.7666666666666515,0.5805555555557476,0.73205741626772,108.33333333333333,0.6623578230123242,0.8277369971289095,1
421,249.98888888888888,0.7666666666666515,0.6000000000000227,0.5805555555557476,1.3205741626789629,41.666666666666664,0.07845799266400505,0.9971038070292637,0
422,250.5888888888889,0.6000000000000227,0.4583333333333144,0.5805555555557476,1.0334928229662046,58.333333333333336,0.2634889409155879,0.987382071017942,0
423,251.04722222222222,0.4583333333333144,0.7055555555555486,0.5805555555557476,0.7894736842102326,113.88888888888889,0.6391241036924111,0.827975613055035,1
424,251.75277777777777,0.7055555555555486,0.5638888888888971,0.5805555555557476,1.215311004784275,44.44444444444444,0.11763250511278478,0.9990333845541499,0
425,252.31666666666666,0.5638888888888971,0.4749999999999943,0.5805555555557476,0.971291866028401,41.666666666666664,0.29507650886076725,0.9962179722549986,0
426,252.79166666666666,0.4749999999999943,0.6083333333333485,0.5805555555557476,0.8181818181815378,108.33333333333333,0.6023483232052862,0.8396698135612317,1
427,253.4,0.6083333333333485,0.5611111111111029,0.5805555555557476,1.0478468899518327,44.44444444444444,0.22777869637877465,0.9991226764514114,0
428,253.9611111111111,0.5611111111111029,0.5694444444444571,0.5805555555557476,0.966507177033159,47.22222222222222,0.3068197051591044,0.996942690817286,0
429,254.53055555555557,0.5694444444444571,0.5916666666666686,0.5805555555557476,0.9808612440188361,44.44444444444444,0.28899192508518273,0.9990913563775441,0
430,255.12222222222223,0.5916666666666686,0.5833333333333144,0.5805555555557476,1.0191387559805274,47.22222222222222,0.25771464279120726,0.9941495693157606,0
431,255.70555555555555,0.5833333333333144,0.6166666666666458,0.5805555555557476,1.0047846889948504,47.22222222222222,0.27043358003333984,0.9974461879763538,0
432,256.3222222222222,0.6166666666666458,0.4861111111111427,0.5805555555557476,1.0622009569374118,97.22222222222223,0.3485987559414788,0.8616609477253268,0
433,256.80833333333334,0.4861111111111427,0.7555555555555316,0.5805555555557476,0.8373205741624569,113.88888888888889,0.6050879361808237,0.8084693327574765,1
434,257.56388888888887,0.7555555555555316,0.5833333333333712,0.5805555555557476,1.3014354066980929,47.22222222222222,0.09087442343580376,0.9962693274386216,0
435,258.14722222222224,0.5833333333333712,0.4361111111110745,0.5805555555557476,1.0047846889949483,88.88888888888889,0.3721228844201837,0.8975719269156475,0
436,258.5833333333333,0.4361111111110745,0.716666666666697,0.5805555555557476,0.7511961722484923,108.33333333333333,0.6496937521904824,0.8369454911608722,1
437,259.3,0.716666666666697,0.5416666666666288,0.5805555555557476,1.2344497607651943,41.666666666666664,0.1064081605699648,0.9959506874625068,0
438,259.84166666666664,0.5416666666666288,0.42500000000001137,0.5805555555557476,0.9330143540666118,50.0,0.3439320252554691,0.9914775920572836,0
439,260.26666666666665,0.42500000000001137,0.63611111111112,0.5805555555557476,0.73205741626772,102.77777777777777,0.6457092286861492,0.8445962502967543,1
440,260.90277777777777,0.63611111111112,0.5722222222222513,0.5805555555557476,1.095693779903959,44.44444444444444,0.1892405832045426,0.9985623354034604,0
441,261.475,0.5722222222222513,0.533333333333303,0.5805555555557476,0.9856459330140781,44.44444444444444,0.28447950990837917,0.9988113561831651,0
442,262.0083333333333,0.533333333333303,0.5972222222222285,0.5805555555557476,0.9186602870809837,102.77777777777777,0.5000284001347847,0.8362141049658902,1
443,262.60555555555555,0.5972222222222285,0.544444444444423,0.5805555555557476,1.0287081339709625,44.44444444444444,0.24454044500469602,0.9993662504508608,0
444,263.15,0.544444444444423,0.5555555555555998,0.5805555555557476,0.9377990430618538,44.44444444444444,0.3304947927653262,0.9985936557525508,0
445,263.7055555555556,0.5555555555555998,0.4583333333333144,0.5805555555557476,0.9569377990428218,75.0,0.37420400818119587,0.9568663877298684,0
446,264.1638888888889,0.4583333333333144,0.7194444444444343,0.5805555555557476,0.7894736842102326,113.88888888888889,0.6401070910697986,0.8214223638724519,1
447,264.8833333333333,0.7194444444444343,0.5583333333333371,0.5805555555557476,1.2392344497603383,44.44444444444444,0.10752704834244622,0.9990406345869722,0
448,265.44166666666666,0.5583333333333371,0.4388888888888687,0.5805555555557476,0.961722488037966,50.0,0.3159654457893341,0.9934209305652044,0
449,265.88055555555553,0.4388888888888687,0.6472222222222399,0.5805555555557476,0.7559808612437343,108.33333333333333,0.6455740515003784,0.8446175608065882,1
450,266.52777777777777,0.6472222222222399,0.5638888888888687,0.5805555555557476,1.1148325358848292,44.44444444444444,0.17601812326146016,0.9939678704300814,0
451,267.09166666666664,0.5638888888888687,0.5138888888889142,0.5805555555557476,0.971291866028352,41.666666666666664,0.2951329832936964,0.9958414760357841,0
452,267.60555555555555,0.5138888888889142,0.6499999999999773,0.5805555555557476,0.8851674641145834,111.11111111111111,0.5540712127325723,0.8248855277698999,1
453,268.25555555555553,0.6499999999999773,0.6000000000000227,0.5805555555557476,1.1196172248799734,44.44444444444444,0.17204292992203224,0.9982567616375382,0
454,268.85555555555555,0.6000000000000227,0.5944444444444343,0.5805555555557476,1.0334928229662046,44.44444444444444,0.24052119309726824,0.9977467930071499,0
455,269.45,0.5944444444444343,0.45555555555557703,0.5805555555557476,1.0239234449757204,88.88888888888889,0.3529437499607255,0.9084254110011409,0
456,269.90555555555557,0.45555555555557703,0.8277777777777828,0.5805555555557476,0.7846889952150885,111.11111111111111,0.6390394247808324,0.8066988359015599,1
457,270.73333333333335,0.8277777777777828,0.533333333333303,0.5805555555557476,1.4258373205736998,44.44444444444444,0.06244949968616681,0.9993756130150517,0
458,271.26666666666665,0.533333333333303,0.4416666666666629,0.5805555555557476,0.9186602870809837,108.33333333333333,0.5130616593130525,0.8434570861174259,1
459,271.7083333333333,0.4416666666666629,0.8027777777778056,0.5805555555557476,0.7607655502389763,108.33333333333333,0.6426585388704598,0.8438643590946013,1
460,272.5111111111111,0.8027777777778056,0.5777777777777828,0.5805555555557476,1.3827751196168154,44.44444444444444,0.0690523482233954,0.9976367511853662,0
461,273.0888888888889,0.5777777777777828,0.46666666666664014,0.5805555555557476,0.9952153110044643,102.77777777777777,0.4264904827468146,0.8372323196562117,0
462,273.55555555555554,0.46666666666664014,0.7444444444444684,0.5805555555557476,0.8038277511958607,111.11111111111111,0.6216761015134393,0.8298647066634477,1
463,274.3,0.7444444444444684,0.5722222222221944,0.5805555555557476,1.2822966507173206,44.44444444444444,0.09292072266895694,0.9952037306943156,0
464,274.8722222222222,0.5722222222221944,0.4472222222222513,0.5805555555557476,0.9856459330139802,50.0,0.29288182839912746,0.9945639580832809,0
465,275.31944444444446,0.4472222222222513,0.6666666666666288,0.5805555555557476,0.7703349282294604,111.11111111111111,0.6436245123293579,0.8414654978346886,1
466,275.9861111111111,0.6666666666666288,0.5694444444444571,0.5805555555557476,1.1483253588512297,44.44444444444444,0.1530967433849634,0.9996101020326561,0
467,276.55555555555554,0.5694444444444571,0.49444444444446844,0.5805555555557476,0.9808612440188361,47.22222222222222,0.29298651551313487,0.997481582739252,0
468,277.05,0.49444444444446844,0.6277777777777942,0.5805555555557476,0.851674641148085,105.55555555555556,0.5700613397591474,0.8245687936374764,1
469,277.6777777777778,0.6277777777777942,0.5527777777777487,0.5805555555557476,1.0813397129183309,41.666666666666664,0.1971236078948234,0.9962042344608788,0
470,278.23055555555555,0.5527777777777487,0.4805555555555543,0.5805555555557476,0.9521531100474819,38.888888888888886,0.3101933055809254,0.9965611377652177,0
471,278.7111111111111,0.4805555555555543,0.6472222222222399,0.5805555555557476,0.8277511961719729,111.11111111111111,0.6025662046511197,0.8330513904506947,1
472,279.35833333333335,0.6472222222222399,0.6055555555555543,0.5805555555557476,1.1148325358848292,44.44444444444444,0.17532307814128217,0.9986015045646013,0
473,279.9638888888889,0.6055555555555543,0.5388888888888914,0.5805555555557476,1.0430622009565906,47.22222222222222,0.2363620163869975,0.9944896698086768,0
474,280.5027777777778,0.5388888888888914,0.7416666666666742,0.5805555555557476,0.9282296650714676,113.88888888888889,0.5238257355570799,0.8006969315421855,1
475,281.24444444444447,0.7416666666666742,0.5749999999999886,0.5805555555557476,1.2775119617220785,41.666666666666664,0.09082747297626324,0.9958809867413477,0
476,281.81944444444446,0.5749999999999886,0.4361111111110745,0.5805555555557476,0.9904306220092223,50.0,0.28885752992779956,0.9911564197868988,0
477,282.25555555555553,0.4361111111110745,0.716666666666697,0.5805555555557476,0.7511961722484923,108.33333333333333,0.6454352846298125,0.8653352748986726,1
478,282.97222222222223,0.716666666666697,0.5833333333333144,0.5805555555557476,1.2344497607651943,44.44444444444444,0.10972522688681238,0.9971857412053172,0
479,283.55555555555554,0.5833333333333144,0.4444444444444571,0.5805555555557476,1.0047846889948504,52.77777777777778,0.27942880032726225,0.992743567088534,0
480,284.0,0.4444444444444571,0.6888888888888687,0.5805555555557476,0.7655502392342183,108.33333333333333,0.6396047557098825,0.8436352470029309,1
481,284.68888888888887,0.6888888888888687,0.5555555555555998,0.5805555555557476,1.18660287081297,44.44444444444444,0.13152913238614894,0.9988716747343169,0
482,285.24444444444447,0.5555555555555998,0.4916666666666174,0.5805555555557476,0.9569377990428218,41.666666666666664,0.3091295205526451,0.9946218961019542,0
483,285.7361111111111,0.4916666666666174,0.6333333333333826,0.5805555555557476,0.8468899521527451,108.33333333333333,0.5790284580914592,0.8386672235189383,1
484,286.36944444444447,0.6333333333333826,0.5527777777777487,0.5805555555557476,1.090909090908815,44.44444444444444,0.19280151059155912,0.9989654797000862,0
485,286.9222222222222,0.5527777777777487,0.5722222222222513,0.5805555555557476,0.9521531100474819,44.44444444444444,0.31741257020921826,0.9935205453944139,0
486,287.49444444444447,0.5722222222222513,0.4583333333333144,0.5805555555557476,0.9856459330140781,63.888888888888886,0.31934732973891367,0.978865525261414,0
487,287.9527777777778,0.4583333333333144,0.75,0.5805555555557476,0.7894736842102326,108.33333333333333,0.625693944798037,0.8274891775869229,1
488,288.7027777777778,0.75,0.5527777777777487,0.5805555555557476,1.2918660287077066,38.888888888888886,0.08321566734828383,0.9954917355159365,0
489,289.25555555555553,0.5527777777777487,0.4333333333333371,0.5805555555557476,0.9521531100474819,44.44444444444444,0.317126283807749,0.9954291214042091,0
490,289.68888888888887,0.4333333333333371,0.6777777777778056,0.5805555555557476,0.7464114832533482,108.33333333333333,0.6518954650461571,0.8416634439774371,1
491,290.3666666666667,0.6777777777778056,0.5777777777777828,0.5805555555557476,1.1674641148321976,44.44444444444444,0.1420888394561903,0.9976200205495469,0
492,290.94444444444446,0.5777777777777828,0.5527777777777487,0.5805555555557476,0.9952153110044643,44.44444444444444,0.27590242372324064,0.9956622546409891,0
493,291.4972222222222,0.5527777777777487,0.6305555555555884,0.5805555555557476,0.9521531100474819,108.33333333333333,0.4844331193158624,0.8196720521958224,0
494,292.1277777777778,0.6305555555555884,0.5805555555555202,0.5805555555557476,1.086124401913573,44.44444444444444,0.19640453553725457,0.9994618507288886,0
495,292.7083333333333,0.5805555555555202,0.6027777777778169,0.5805555555557476,0.9999999999996083,44.44444444444444,0.2711415375921929,0.9974665557530467,0
496,293.31111111111113,0.6027777777778169,0.42222222222221717,0.5805555555557476,1.0382775119614465,100.0,0.3821419458634102,0.8228382548159665,0
497,293.73333333333335,0.42222222222221717,0.8444444444444343,0.5805555555557476,0.727272727272478,111.11111111111111,0.6763095788975648,0.7981647427825378,1
498,294.5777777777778,0.8444444444444343,0.5500000000000114,0.5805555555557476,1.454545454544956,41.666666666666664,0.05582754528890978,0.9979041458284126,0
499,295.1277777777778,0.5500000000000114,0.4388888888888687,0.5805555555557476,0.9473684210523379,105.55555555555556,0.47970881163187207,0.8352993335447727,0
500,295.56666666666666,0.4388888888888687,0.7138888888889028,0.5805555555557476,0.7559808612437343,111.11111111111111,0.6567666084223192,0.8156144436814395,1
501,296.28055555555557,0.7138888888889028,0.5416666666666288,0.5805555555557476,1.2296650717699522,41.666666666666664,0.10901634352640555,0.9916935913688429,0
502,296.8222222222222,0.5416666666666288,0.4472222222222513,0.5805555555557476,0.9330143540666118,50.0,0.3437439467432155,0.9927314488056411,0
503,297.26944444444445,0.4472222222222513,0.6805555555555429,0.5805555555557476,0.7703349282294604,111.11111111111111,0.6458789345236738,0.8264360165392488,1
504,297.95,0.6805555555555429,0.5861111111111086,0.5805555555557476,1.1722488038273418,44.44444444444444,0.13909585028713517,0.9997089195069302,0
505,298.5361111111111,0.5861111111111086,0.5861111111111086,0.5805555555557476,1.0095693779900923,44.44444444444444,0.26257044754159836,0.9952744634079725,0
506,299.1222222222222,0.5861111111111086,0.5888888888889028,0.5805555555557476,1.0095693779900923,41.666666666666664,0.2586910410513871,0.9977883441542534,0
507,299.7111111111111,0.5888888888889028,0.6027777777777601,0.5805555555557476,1.0143540669853344,44.44444444444444,0.2577355346128317,0.9981392795911809,0
508,300.31388888888887,0.6027777777777601,0.5527777777778056,0.5805555555557476,1.0382775119613485,47.22222222222222,0.24045960983755033,0.9950341582584106,0
509,300.8666666666667,0.5527777777778056,0.4638888888889028,0.5805555555557476,0.9521531100475799,108.33333333333333,0.4832988514454763,0.8272338379977666,0
510,301.3305555555556,0.4638888888889028,0.794444444444423,0.5805555555557476,0.7990430622007166,113.88888888888889,0.6329493695767775,0.8228423495762832,1
511,302.125,0.794444444444423,0.5305555555555657,0.5805555555557476,1.3684210526310894,44.44444444444444,0.07147348093459899,0.998389457592014,0
512,302.65555555555557,0.5305555555555657,0.4777777777777601,0.5805555555557476,0.9138755980858395,111.11111111111111,0.5275433323616148,0.8228773733761642,1
513,303.1333333333333,0.4777777777777601,0.86388888888888,0.5805555555557476,0.8229665071767308,113.88888888888889,0.6179667029232296,0.8003565273362139,1
514,303.9972222222222,0.86388888888888,0.5888888888889028,0.5805555555557476,1.4880382775114545,44.44444444444444,0.056181633151031696,0.9977369731306742,0
515,304.5861111111111,0.5888888888889028,0.4611111111111086,0.5805555555557476,1.0143540669853344,94.44444444444444,0.38024661596067005,0.8815312917257458,0
516,305.0472222222222,0.4611111111111086,0.6916666666666629,0.5805555555557476,0.7942583732054745,111.11111111111111,0.6298074511456103,0.8227241215594823,1
517,305.7388888888889,0.6916666666666629,0.5861111111111086,0.5805555555557476,1.191387559808212,44.44444444444444,0.12910318968633308,0.9987102678747679,0
518,306.325,0.5861111111111086,0.466666666666697,0.5805555555557476,1.0095693779900923,47.22222222222222,0.26595973727327965,0.9977000277448196,0
519,306.7916666666667,0.466666666666697,0.6499999999999773,0.5805555555557476,0.8038277511959586,113.88888888888889,0.6287290733343572,0.8272517935996553,1
520,307.44166666666666,0.6499999999999773,0.5555555555555429,0.5805555555557476,1.1196172248799734,41.666666666666664,0.16867371603589393,0.9973693583566661,0
521,307.9972222222222,0.5555555555555429,0.466666666666697,0.5805555555557476,0.9569377990427239,44.44444444444444,0.3122846296751566,0.9969366644743015,0
522,308.4638888888889,0.466666666666697,0.7305555555555543,0.5805555555557476,0.8038277511959586,111.11111111111111,0.6246955519747309,0.8097350369210142,1
523,309.19444444444446,0.7305555555555543,0.6166666666666742,0.5805555555557476,1.2583732057412085,44.44444444444444,0.10029395184626917,0.9992646119738542,0
524,309.81111111111113,0.6166666666666742,0.4555555555555202,0.5805555555557476,1.0622009569374609,55.55555555555556,0.23411539716490248,0.9866464288810664,0
525,310.26666666666665,0.4555555555555202,0.7833333333333599,0.5805555555557476,0.7846889952149906,111.11111111111111,0.63499059384679,0.8336910421289672,1
526,311.05,0.7833333333333599,0.5749999999999886,0.5805555555557476,1.349282296650317,44.44444444444444,0.07520001770766482,0.99858418247311,0
527,311.625,0.5749999999999886,0.4416666666666629,0.5805555555557476,0.9904306220092223,50.0,0.28806406110076005,0.9964462119671622,0
528,312.06666666666666,0.4416666666666629,0.7083333333333144,0.5805555555557476,0.7607655502389763,108.33333333333333,0.6435967831291758,0.837609397369828,1
529,312.775,0.7083333333333144,0.5722222222222513,0.5805555555557476,1.2200956937794682,44.44444444444444,0.11625884933680705,0.9940353114693117,0
530,313.34722222222223,0.5722222222222513,0.4805555555555543,0.5805555555557476,0.9856459330140781,41.666666666666664,0.2815236102112755,0.9951685249753957,0
531,313.8277777777778,0.4805555555555543,0.6222222222222058,0.5805555555557476,0.8277511961719729,111.11111111111111,0.6030591218088468,0.8297652760658469,1
532,314.45,0.6222222222222058,0.5555555555555429,0.5805555555557476,1.071770334927847,47.22222222222222,0.2118051388318365,0.9975480797425726,0
533,315.00555555555553,0.5555555555555429,0.5250000000000341,0.5805555555557476,0.9569377990427239,44.44444444444444,0.3120444876982675,0.9985376109868954,0
534,315.53055555555557,0.5250000000000341,0.7083333333333144,0.5805555555557476,0.9043062200954535,111.11111111111111,0.5389469991145838,0.8071539072176607,1
535,316.2388888888889,0.7083333333333144,0.5861111111111086,0.5805555555557476,1.2200956937794682,44.44444444444444,0.11546644205422439,0.9993180266865294,0
536,316.825,0.5861111111111086,0.5555555555555429,0.5805555555557476,1.0095693779900923,41.666666666666664,0.2586292799647332,0.9982000847319459,0
537,317.38055555555553,0.5555555555555429,0.6583333333333599,0.5805555555557476,0.9569377990427239,108.33333333333333,0.47920940245199023,0.8237266801411136,0
538,318.0388888888889,0.6583333333333599,0.5888888888889028,0.5805555555557476,1.1339712918656994,44.44444444444444,0.1623149300939899,0.9988449878674832,0
539,318.6277777777778,0.5888888888889028,0.5194444444444457,0.5805555555557476,1.0143540669853344,44.44444444444444,0.25856032741361773,0.992640660919274,0
540,319.14722222222224,0.5194444444444457,0.6222222222222058,0.5805555555557476,0.8947368421049694,113.88888888888889,0.553482520324284,0.8143182336071839,1
541,319.76944444444445,0.6222222222222058,0.5472222222222172,0.5805555555557476,1.071770334927847,41.666666666666664,0.20460403006904948,0.9971858130913033,0
542,320.31666666666666,0.5472222222222172,0.591666666666697,0.5805555555557476,0.9425837320570958,36.111111111111114,0.317904134412082,0.9865046670177022,0
543,320.90833333333336,0.591666666666697,0.6111111111110858,0.5805555555557476,1.0191387559805765,86.11111111111111,0.34781198328789054,0.9236651858551234,0
544,321.51944444444445,0.6111111111110858,0.63611111111112,0.5805555555557476,1.0526315789469767,47.22222222222222,0.22785436546749757,0.9963749050855109,0
545,322.15555555555557,0.63611111111112,0.6083333333333485,0.5805555555557476,1.095693779903959,47.22222222222222,0.1930659522046297,0.9980807046176019,0
546,322.7638888888889,0.6083333333333485,0.6027777777777601,0.5805555555557476,1.0478468899518327,108.33333333333333,0.39404385591961244,0.8303101136915295,0
547,323.3666666666667,0.6027777777777601,0.5972222222222285,0.5805555555557476,1.0382775119613485,44.44444444444444,0.23604138126951343,0.9994681861639345,0
548,323.9638888888889,0.5972222222222285,0.5999999999999659,0.5805555555557476,1.0287081339709625,44.44444444444444,0.24461315227568742,0.9988815353109182,0
549,324.56388888888887,0.5999999999999659,0.6138888888889369,0.5805555555557476,1.0334928229661067,47.22222222222222,0.24425776807562302,0.9978571223667521,0
550,325.1777777777778,0.6138888888889369,0.6055555555555543,0.5805555555557476,1.0574162679423167,44.44444444444444,0.21980297427862447,0.9980801384089297,0
551,325.78333333333336,0.6055555555555543,0.44999999999998863,0.5805555555557476,1.0430622009565906,44.44444444444444,0.2324060823143575,0.9958417344115549,0
552,326.23333333333335,0.44999999999998863,0.6916666666666629,0.5805555555557476,0.7751196172246044,108.33333333333333,0.6332285603270728,0.843775520151288,1
553,326.925,0.6916666666666629,0.5999999999999659,0.5805555555557476,1.191387559808212,44.44444444444444,0.12951067638520278,0.9959936898823032,0
554,327.525,0.5999999999999659,0.5500000000000114,0.5805555555557476,1.0334928229661067,44.44444444444444,0.2407210893833521,0.9964141511005029,0
555,328.075,0.5500000000000114,0.6722222222222172,0.5805555555557476,0.9473684210523379,111.11111111111111,0.49769844105192373,0.8076284595356964,0
556,328.7472222222222,0.6722222222222172,0.5666666666666629,0.5805555555557476,1.1578947368417136,44.44444444444444,0.14799443903960235,0.9951496747752582,0
557,329.31388888888887,0.5666666666666629,0.5527777777778056,0.5805555555557476,0.9760765550235941,44.44444444444444,0.29415870399086136,0.9951190862098114,0
558,329.8666666666667,0.5527777777778056,0.5611111111111313,0.5805555555557476,0.9521531100475799,44.44444444444444,0.3166414716659868,0.9986612023486604,0
559,330.4277777777778,0.5611111111111313,0.5583333333332803,0.5805555555557476,0.966507177033208,44.44444444444444,0.3027956213651792,0.9987490868950846,0
560,330.9861111111111,0.5583333333332803,0.5500000000000114,0.5805555555557476,0.9617224880378681,47.22222222222222,0.31147211782571815,0.9966292210335108,0
561,331.5361111111111,0.5500000000000114,0.4416666666666629,0.5805555555557476,0.9473684210523379,72.22222222222223,0.37645148194693656,0.9609692610865754,0
562,331.97777777777776,0.4416666666666629,0.7194444444444343,0.5805555555557476,0.7607655502389763,111.11111111111111,0.6502425601327527,0.8389181463671043,1
563,332.6972222222222,0.7194444444444343,0.5944444444444912,0.5805555555557476,1.2392344497603383,44.44444444444444,0.10756517872655467,0.9987864320262492,0
564,333.2916666666667,0.5944444444444912,0.4555555555555202,0.5805555555557476,1.0239234449758183,50.0,0.25754710448232276,0.9930958419608052,0
565,333.7472222222222,0.4555555555555202,0.7250000000000227,0.5805555555557476,0.7846889952149906,111.11111111111111,0.635354065782433,0.8312678958913465,1
566,334.47222222222223,0.7250000000000227,0.5638888888888687,0.5805555555557476,1.2488038277508222,41.666666666666664,0.10042835156406807,0.9983888761949273,0
567,335.0361111111111,0.5638888888888687,0.5416666666666856,0.5805555555557476,0.971291866028352,41.666666666666664,0.29477842528266524,0.9982051961093255,0
568,335.5777777777778,0.5416666666666856,0.5555555555555429,0.5805555555557476,0.9330143540667097,97.22222222222223,0.4695100743780075,0.851367988456569,0
569,336.1333333333333,0.5555555555555429,0.5250000000000341,0.5805555555557476,0.9569377990427239,44.44444444444444,0.31306835499043556,0.9917118290391083,0
570,336.65833333333336,0.5250000000000341,0.5166666666666515,0.5805555555557476,0.9043062200954535,44.44444444444444,0.36254691743135725,0.9979186885723443,0
571,337.175,0.5166666666666515,0.44999999999998863,0.5805555555557476,0.8899521531097274,38.888888888888886,0.3697566560008824,0.9939788776743879,0
572,337.625,0.44999999999998863,0.5833333333333144,0.5805555555557476,0.7751196172246044,108.33333333333333,0.6343522551022791,0.8362842216499123,1
573,338.2083333333333,0.5833333333333144,0.5222222222222399,0.5805555555557476,1.0047846889948504,44.44444444444444,0.26636554141876984,0.9995456161920984,0
574,338.73055555555555,0.5222222222222399,0.5388888888888914,0.5805555555557476,0.8995215311002115,41.666666666666664,0.364240350763999,0.9931985318650409,0
575,339.26944444444445,0.5388888888888914,0.4972222222222058,0.5805555555557476,0.9282296650714676,47.22222222222222,0.3438281323543666,0.9960591198320201,0
576,339.76666666666665,0.4972222222222058,0.6388888888889142,0.5805555555557476,0.8564593301432292,111.11111111111111,0.5808391121935605,0.8174386133434612,1
577,340.40555555555557,0.6388888888889142,0.5416666666666288,0.5805555555557476,1.100478468899201,44.44444444444444,0.18607294971611557,0.9959159168086424,0
